0.0012138654373934 0.0010718119347694 359.9989112794197000 -0.0396014845688968 30.0810998515553010 0.1007293294229248 0.6110398909230632  1.8849552249523318 401.7687211127630500
0.0012385168131785 0.0011002187552648 359.9988462362474000 -0.0847141859612048 30.0754328512405670 0.0659588025695886 0.6110445288236098  1.8849551300254961 401.3794723657870800
0.0012660769055962 0.0011081568560381 359.9988240906719700 0.0298399657328863 30.0027145250486310 0.0827544699573536 0.6110491346755866  1.8849553894721280 401.9804603155331500
0.0013066167159715 0.0011488178091286 359.9987777558918700 -0.1233916210303514 30.0211930273820150 0.0059835867032066 0.6110539616706993  1.8849550614319275 400.1989706812219700
0.0013035035184448 0.0011795546143183 359.9987669751469100 -0.1377800964544764 30.0455573169612120 0.0030362366834740 0.6110586976597203  1.8849550448287142 400.4272681399426100
0.0013097834557339 0.0012198839922235 359.9987053556973300 -0.0899244328039318 29.9937936816898020 0.0870084129746856 0.6110633000119403  1.8849551285948134 401.7710726020474700
0.0012846712851298 0.0012303128341953 359.9986999454897600 -0.1971429975479886 30.0061599836951270 0.1636563425342578 0.6110680031453609  1.8849548126778961 402.9254295065193200
0.0013112200601238 0.0012483199201545 359.9986715894584100 -0.1264924139911884 30.0189454975839070 0.1149769080970760 0.6110727345845740  1.8849549277508160 402.3764432845358700
0.0013231518448083 0.0012465149669078 359.9986503553792000 -0.1739715532115804 29.9890885095095780 -0.0380880405831733 0.6110773302112713  1.8849547432504050 399.9818874567267200
0.0013426472249501 0.0012675664352793 359.9986224497560000 -0.2522277718038763 29.9156238021729270 0.0844422489059844 0.6110819604992364  1.8849545211266443 401.6200419685259200
0.0013736373753958 0.0013046797670695 359.9986079208196100 -0.2074410932047288 29.9362883664534960 0.1548827412568479 0.6110867491539653  1.8849545933844898 402.9055095462408100
0.0014100270822174 0.0013068178459538 359.9986084185080100 -0.2385382043135731 30.0365274643215410 0.0924005356095319 0.6110916500415039  1.8849545139910333 402.2933374000456900
0.0014496472927097 0.0013108708177529 359.9985553353202500 -0.1691940494827015 29.9299841384493600 0.1731500428231796 0.6110961167052076  1.8849547462198377 403.7754521387290100
0.0014820143060226 0.0013668114797475 359.9985313317812400 -0.0509697581486345 29.8927085884572430 0.0937953765243345 0.6111007731253537  1.8849550521929865 402.8380898994421400
0.0015035768559022 0.0013838116649386 359.9985190000850800 -0.1846084939065819 29.8975456776999910 0.0014740760978519 0.6111054758553643  1.8849546339025935 401.5665236391813000
0.0015124123681875 0.0014142655800442 359.9984861168177300 -0.2364788984229888 29.9491800052481770 -0.0085702385332547 0.6111102737955098  1.8849544468187911 401.6086199686283200
0.0015350049251626 0.0014484260214018 359.9984302851660200 -0.2004117858615698 29.8861691765026050 -0.0575252643637511 0.6111148761118980  1.8849544907802025 401.1863269693984100
0.0015715181141365 0.0014792076724319 359.9983954586510300 -0.1250861515082271 29.8700653055340660 -0.1279700945960510 0.6111195694062795  1.8849547082593190 399.7617699511922600
0.0015874187644894 0.0015087163528766 359.9983835043647700 -0.1209867570624029 29.9058718097107490 -0.1767457374323016 0.6111244019696831  1.8849546971952802 398.8466940682961300
0.0016404039565310 0.0015603196501232 359.9983529646232200 0.0116515286777329 29.9313265486560490 -0.1213777124475794 0.6111291206628521  1.8849550932389461 399.6910590641503500
