0.0000036456934934 0.0028666105082884 -0.0042003390997564 0.0351437582180846 0.9998379946648907 -0.0589158795819492 0.6108702873160097  1.8849556712277025 398.9687211306333600
0.0000038606096717 0.0029073548032023 -0.0042605026860614 0.0361458326737491 0.9998336581460207 -0.0597567538425302 0.6108703659587024  1.8849556746348359 398.9390529713646200
0.0000040807424255 0.0029480902243938 -0.0043206728611715 0.0371619370713458 0.9998291600320177 -0.0605975981759240 0.6108704446010479  1.8849556781384278 398.9089643828132200
0.0000043060903454 0.0029888166457339 -0.0043808497129165 0.0381920683400456 0.9998244973219036 -0.0614384100227018 0.6108705232430337  1.8849556817398183 398.8784553804554800
0.0000045366519959 0.0030295339411217 -0.0044410333291074 0.0392362233653253 0.9998196670154461 -0.0622791900237283 0.6108706018846464  1.8849556854403484 398.8475259797160700
0.0000047724259146 0.0030702419844843 -0.0045012237975352 0.0402943989891487 0.9998146661131693 -0.0631199390201610 0.6108706805258727  1.8849556892413584 398.8161761965151900
0.0000050134106127 0.0031109406497775 -0.0045614212059711 0.0413665920101973 0.9998094916163681 -0.0639606566534614 0.6108707591666992  1.8849556931441895 398.7844060469897700
0.0000052596045749 0.0031516298109861 -0.0046216256421662 0.0424527991840115 0.9998041405271205 -0.0648013405653914 0.6108708378071120  1.8849556971501786 398.7522155473548700
0.0005032619254654 0.0031388614074783 8.9878180462729027 -0.1108760418060648 0.9756703775519869 -0.0656243676905811 0.6108709158163488  1.8849556938254683 398.7196091144986700
0.0009829205321705 0.0029654491232554 17.9877576663562170 -0.2493154176309495 0.9050299637642422 -0.0664474587644508 0.6108709900673973  1.8849556764333111 398.6865911625993700
0.0013842497782958 0.0025622924267839 26.9876971998138760 -0.3591239489050621 0.7947898170539517 -0.0672702809958055 0.6108710571458501  1.8849556470773698 398.6531616960662600
0.0016237353494630 0.0018873158556157 35.9876364675838970 -0.4295117749203561 0.6557127666584374 -0.0680914055597090 0.6108711143380681  1.8849556090372430 398.6193211598039700
0.0016041055259806 0.0009340864229891 44.9875753364652060 -0.4535550698888703 0.5013558886320761 -0.0689082749459750 0.6108711598948340  1.8849555664460791 398.5850709954660300
0.0012273142139281 -0.0002631145328741 53.9875135424150870 -0.4288619112220680 0.3467417041805629 -0.0697172862003090 0.6108711932002273  1.8849555238858726 398.5504141919042200
0.0004085979622252 -0.0016289660496556 62.9874508679417670 -0.3577960781971284 0.2068917637615604 -0.0705140592058198 0.6108712148296609  1.8849554859399038 398.5153557493134700
-0.0009101018957585 -0.0030514929051015 71.9873871624286180 -0.2472392014478499 0.0953649700419008 -0.0712939321161546 0.6108712264918188  1.8849554567458713 398.4799029535232600
