0.9548713835305259 0.9381858398936315 359.1638446437895000 0.1637173152259261 0.8283043984226300 0.0753847785558309 0.6108698094878728  1.8849555356560457 400.2479528882901700
1.0206608916429500 0.9597685165155092 359.1457331122742300 0.1678528128885041 0.8002718587015183 0.0780193323966045 0.6108699592999315  1.8849555328651306 400.2654584825499500
1.0515783035741622 1.0080654247684020 359.1032456582098600 0.1740306205135700 0.7014274902017844 0.0796425227133375 0.6108700885863303  1.8849555301548238 400.2809684734303900
1.0936375274925418 1.0335495111669051 359.0992115937140200 0.1798089530275495 0.7039668013287677 0.0827207491729102 0.6108702280513926  1.8849555272640490 400.2984883607840100
1.1158245669863960 1.0728040007828228 359.0767092558384100 0.1841847008225433 0.7859658346496014 0.0872939438043910 0.6108703882438341  1.8849555239037052 400.3188982822381900
1.1589954155440529 1.1073544537511268 359.0342597001601300 0.1902430436965328 0.8283694593840987 0.0914445950839470 0.6108705527847843  1.8849555202369386 400.3404943992792400
1.1860981281230085 1.1570423278397366 359.0317511980019300 0.1977989581921186 0.8253287371064031 0.0948664539943756 0.6108707138239576  1.8849555165729588 400.3621042961604000
1.2123372276543314 1.1780045882144672 358.9858023723739400 0.2035524286591691 0.8556273582445442 0.0989481561076108 0.6108708834240921  1.8849555127869186 400.3853926137626300
1.2387566869742921 1.1939161615542788 358.9339774630410000 0.2086261067643101 0.8415864691453843 0.1023990472193978 0.6108710477225819  1.8849555091403343 400.4083252387009700
1.2678903944286257 1.2355826483028893 358.9219709101937500 0.2141845052644068 0.8149554736467543 0.1055185210209158 0.6108712072359472  1.8849555055094158 400.4311470355779600
1.3096033844184556 1.2444577308820486 358.9027160534734500 0.2197894649670987 0.7748930211242637 0.1084227792826838 0.6108713601935316  1.8849555020922322 400.4537360452121100
1.3153507596012965 1.3001332766961979 358.8608799113826000 0.2236532360725317 0.8413775916953424 0.1136418947871083 0.6108715338574763  1.8849554978921781 400.4794864328191600
1.3608285561481621 1.2995654106300170 358.8236575755728900 0.2285676707592966 0.8749332547789659 0.1183671059699807 0.6108717104213230  1.8849554936484976 400.5064717294022800
1.3970602244742647 1.2971061314880925 358.7971048362543900 0.2312939605215882 0.8287328831855184 0.1214247201182706 0.6108718741684180  1.8849554900527064 400.5320682143384400
1.4416045249194622 1.3219459498482971 358.7551612050380100 0.2338101984447069 0.8239651633719469 0.1253892664058876 0.6108720417268807  1.8849554860982749 400.5592338432907100
1.4813641193443594 1.3433931047724523 358.7375707195268400 0.2380832843488386 0.8111629275505323 0.1293698401911032 0.6108722078761606  1.8849554820238690 400.5867545090736100
1.5119172112675223 1.3282439949081719 358.7040100220268100 0.2420795049340335 0.7135742999217659 0.1312500525405056 0.6108723522088754  1.8849554787477065 400.6111926421988900
1.5412591408896015 1.3747726674698570 358.6864975199568400 0.2428643383353150 0.7858013186072033 0.1374112045833912 0.6108725238257539  1.8849554745176231 400.6407783212141600
1.5733182576927700 1.3931270052200022 358.6707603925613100 0.2479961057251177 0.7476834732740085 0.1409598080504787 0.6108726805970360  1.8849554705234610 400.6683418007168600
1.6166061096101720 1.4341933040807244 358.6551397873116700 0.2523501891631728 0.7414423506616544 0.1453545816941617 0.6108728402981063  1.8849554663672199 400.6971939907130600
1.6320343378967055 1.4854973363556929 358.6360359468674200 0.2609202181866900 0.6801403028573264 0.1483488376651380 0.6108729863800608  1.8849554622399818 400.7238573177758100
1.6592790351509521 1.4905808696014364 358.6100060237281500 0.2670161779251862 0.6758470818702025 0.1529652928720381 0.6108731372706481  1.8849554581758312 400.7518057130786200
1.6601392642418418 1.5314804910474069 358.5999319904287900 0.2710387896730663 0.7247022091510909 0.1590669707200759 0.6108733010098371  1.8849554537121340 400.7821875578090400
1.6889655653749180 1.5749312729556224 358.5781013017494800 0.2768821927877629 0.7596362508458245 0.1649660909999019 0.6108734694793716  1.8849554488399716 400.8139442953747700
1.7136454322631067 1.5860196720594688 358.5568796179623000 0.2839136171982401 0.7195222451826903 0.1686041206898324 0.6108736254814238  1.8849554444647154 400.8438255636088500
1.7329266459225297 1.6167696059749406 358.5399438781466300 0.2886280960325119 0.7275851274772978 0.1737570751698673 0.6108737878849481  1.8849554399423718 400.8752932408016800
1.7323562899414393 1.6610937944914721 358.5200191376451400 0.2942881280510631 0.7528795041556033 0.1795733453577842 0.6108739561510581  1.8849554350088082 400.9078804440590600
1.7443638438596178 1.6791477228771337 358.4949878558069300 0.3021514575293881 0.6939155487258378 0.1828395979785951 0.6108741079098226  1.8849554306111367 400.9374657257504900
1.7567135298191090 1.7137416308325388 358.5135445027744900 0.3085846055937779 0.6651834993701994 0.1871674184236209 0.6108742580227442  1.8849554263898494 400.9669513239460900
1.7997210867322935 1.7523553547362356 358.4680281812232500 0.3158842932285432 0.6206388368980921 0.1910834809247716 0.6108744007667991  1.8849554222621518 400.9956723411643200
1.8302048368237660 1.8013838836058695 358.4450420822058200 0.3224796926935354 0.6262566124805404 0.1965774679150570 0.6108745497636119  1.8849554178294701 401.0261051316332400
1.8648119487944470 1.8361468041236839 358.4211501805695000 0.3282848517086836 0.6760585160470320 0.2036772510185006 0.6108747114787312  1.8849554129127757 401.0596707958358700
1.8622032534056852 1.9042817645478789 358.3832979678123800 0.3392316201576104 0.6095181365448724 0.2072763880770992 0.6108748524462832  1.8849554083120157 401.0889016990649300
1.9155723801194569 1.9364022514650447 358.3616761206244500 0.3467916603138168 0.6384066694704860 0.2140686176362134 0.6108750074635005  1.8849554033555116 401.1218226648838900
1.9627735430303752 1.9680941289026308 358.3551926301674900 0.3567984510258084 0.6038172606533957 0.2189619400783841 0.6108751529167418  1.8849553987168668 401.1534298537372400
1.9957642602563199 1.9943139061583430 358.2880626672719000 0.3628348303968444 0.6139639772514685 0.2257152539678488 0.6108753049711209  1.8849553939698849 401.1868880282496000
2.0091780699137272 2.0069038585790255 358.2551485833166700 0.3684731933987346 0.6157803440596712 0.2323678711913552 0.6108754573427322  1.8849553892350857 401.2206266812307800
2.0322456028808324 2.0381002189611577 358.2146132620092100 0.3725933167874149 0.6145923378558480 0.2391295230787245 0.6108756097127381  1.8849553844983371 401.2546244602912100
2.0518801653038468 2.0911043611782221 358.1809053983076300 0.3788445498681923 0.6018833978803251 0.2454096799459038 0.6108757596903873  1.8849553795918557 401.2885410371426400
2.0832156491142078 2.0916539069571121 358.1400487233956400 0.3855517623609132 0.5893173783851504 0.2517970150856544 0.6108759084446639  1.8849553747334122 401.3225840802674000
2.0915280892102266 2.0905823945593456 358.1112706257196100 0.3876672012448005 0.6062703775480871 0.2594378579383170 0.6108760631516704  1.8849553699537835 401.3581273483307000
2.1232712881809759 2.0856040189838576 358.0944820536858500 0.3877040046278767 0.6359793711969990 0.2675995644494505 0.6108762242806270  1.8849553650536621 401.3958052373122900
2.1376837440339100 2.1153952287910598 358.0569399548753600 0.3906319311846927 0.6057709097186180 0.2735221330328057 0.6108763757960833  1.8849553602036928 401.4315686182232500
2.1843551337325264 2.1467372496889237 358.0595790315874200 0.3939758969930391 0.6305525534862297 0.2816407573163452 0.6108765373406012  1.8849553547808380 401.4704378426649200
2.2190720122950527 2.1708403741482596 358.0280360372529500 0.3972758558716011 0.6660293979083889 0.2901547647726873 0.6108767064289838  1.8849553489730757 401.5118485220773400
2.2536245754037156 2.2189850797965534 358.0078466833408600 0.4063101490239184 0.5799194381532922 0.2941906234745049 0.6108768520563505  1.8849553438903279 401.5479160384245500
2.5829155816718714 1.8556433479851089 348.9787417639674300 0.2316293320776892 0.6913173473151403 0.3112756275808643 0.6108770344587146  1.8849553176761402 401.5985073743641500
2.8957754464994574 1.4427888741001913 339.9485605800297800 0.1023185284360846 0.5738929404597564 0.3173707433759951 0.6108771818793639  1.8849552708657564 401.6462156169291100
3.1170957012606788 0.9956128294828297 330.9026870374334000 -0.0519499829608202 0.5184932551045938 0.3263832200269057 0.6108773300813619  1.8849551905308459 401.7020210847988400
3.2434205794147606 0.5242096255157119 321.8628341575590600 -0.1561598203454912 0.3845884958257053 0.3307935093005135 0.6108774552750336  1.8849550929363523 401.7557623230320000
3.2881288288772863 0.0517105930090532 312.8286480242248900 -0.3814932323137144 0.3742069274808541 0.3448552466123883 0.6108775934996079  1.8849549362255074 401.8257875419065500
3.2669016730377196 -0.4481489727819739 303.7889692225157900 -0.4070923927421496 0.1877246867896854 0.3460580860013206 0.6108776902978375  1.8849547903116346 401.8825163379874500
3.1795866847787719 -0.9554867838521519 294.7083172993420700 -0.5240444144319985 0.0559266766427754 0.3532999376946882 0.6108777742234069  1.8849546075836205 401.9447848161327700
3.0107609112431790 -1.4443618119844623 285.6736556714195100 -0.4957921124726616 -0.1285125060285280 0.3543953152868173 0.6108778263709167  1.8849544398091709 401.9952812872843400
2.7541947257881771 -1.8827540512142240 276.6719081210975400 -0.5384849734714176 -0.2883587278285859 0.3598615372409482 0.6108778566872436  1.8849542510477937 402.0451580651939000
2.4446898189476034 -2.2617891241665142 267.6380805452260500 -0.5512563421585210 -0.4492022062550529 0.3650217944442432 0.6108778614152265  1.8849540575624699 402.0898629481031300
2.4734948253894622 -2.2337350231638533 267.6110066947386500 -0.5624640876223147 -0.4438313167223706 0.3753847455837767 0.6108778526773897  1.8849538618110460 402.1329427400576700
2.4989090057301517 -2.2256737723228950 267.5677776168004700 -0.6552401584777869 -0.4420653574206162 0.3880605710662721 0.6108778430049777  1.8849536407929426 402.1828453652976200
2.5176941251015443 -2.2225826946191716 267.5321789986564900 -0.5303606742276792 -0.4381608224291421 0.3909987441216704 0.6108778351426034  1.8849534648856852 402.2231252982654200
2.5507853541090451 -2.1930630865519789 267.4961530332371900 -0.5371559800838208 -0.4377645825137523 0.3990036730361722 0.6108778265237002  1.8849532721444471 402.2682495942628400
2.5961410230808886 -2.1719895173113315 267.4736279682699100 -0.5414443326957069 -0.4370799724442235 0.4065150600159229 0.6108778177992010  1.8849530761808098 402.3152724682988700
2.6284027969184902 -2.1466198748203826 267.4481879173567300 -0.4743019033682341 -0.4325756248885407 0.4108668161973320 0.6108778095354925  1.8849528983233799 402.3585415850208200
2.6452563216363330 -2.1160637021575495 267.4016337516457600 -0.4788586032312774 -0.4307369889946290 0.4183327936855644 0.6108778008586295  1.8849527106210842 402.4046163876544100
2.7147239953736784 -2.0927507926212807 267.3792432345721900 -0.4110791432305450 -0.4241004480266649 0.4225400845508618 0.6108777926771971  1.8849525420138618 402.4471640731520700
2.7340467274677658 -2.0524136805758744 267.3370656664818600 -0.4370298453981489 -0.4207391538458463 0.4309571603798739 0.6108777838215100  1.8849523562972563 402.4944941043624500
2.7556842653046103 -2.0210036433061309 267.2973257208762400 -0.4780801372153540 -0.4164580425407897 0.4402359884318147 0.6108777743851185  1.8849521603987676 402.5446875761948600
2.7712866637390015 -1.9935393269850696 267.2605111549966100 -0.3835630246339341 -0.4073969622285327 0.4428214291205543 0.6108777660992187  1.8849519965438448 402.5872240665633500
2.8055299455213900 -1.9918593925764698 267.2214769592315500 -0.4051504002131600 -0.4051003998078949 0.4509999781129587 0.6108777573782424  1.8849518150343192 402.6348344294757500
2.8423826585455916 -1.9754993357347399 267.2063368831414900 -0.4914921891222677 -0.4062659907769115 0.4623291103785501 0.6108777477325641  1.8849516090903542 402.6894856795123000
2.8486116966272279 -1.9688826784524254 267.1980859977630300 -0.5263836318469429 -0.4052247389946806 0.4711705184074555 0.6108777379246115  1.8849514008380119 402.7447917183593500
2.8864479646626791 -1.9445617271466555 267.1911457779373800 -0.4431312914355530 -0.3991279779391852 0.4741747321825889 0.6108777290793707  1.8849512206126284 402.7933922094504700
2.9268520785109033 -1.9167455655642802 267.1678033148062900 -0.4040808793675447 -0.3933530724212811 0.4793841298849399 0.6108777202101375  1.8849510416472570 402.8423858065207200
2.9706060086437600 -1.8983741326618591 267.1280338341289800 -0.4804396643635827 -0.3934145987641634 0.4904256816809416 0.6108777102329349  1.8849508335977914 402.9001187369473800
3.0219774497674523 -1.8676323217498265 267.1086990386056100 -0.4361448760637106 -0.3871293220260159 0.4956486840516823 0.6108777008305648  1.8849506452265108 402.9531602874974400
3.0615372590843730 -1.8617509616090724 267.0822574806339300 -0.3215513122398604 -0.3773589045581786 0.4973325782745909 0.6108776924741711  1.8849504845378589 402.9989795399426400
3.0591404826845712 -1.8574183810836695 267.0648240477640300 -0.3515454691092042 -0.3773822780945607 0.5065322362749287 0.6108776836199857  1.8849503018510878 403.0511128717443500
3.0723660064650540 -1.8151607051681793 267.0300073184420700 -0.3891787159807724 -0.3766561117660880 0.5160970588621754 0.6108776740968183  1.8849501104774284 403.1060200837323500
3.0890743649489063 -1.7754658064607050 266.9799330662097500 -0.4073037750646662 -0.3715888954834236 0.5248296352549385 0.6108776641069236  1.8849499173965789 403.1615970896299900
3.1230295075078369 -1.7656719093337765 266.9382546916071400 -0.4259665963559448 -0.3683455709281834 0.5335620078624731 0.6108776540483504  1.8849497197034435 403.2191431130899000
3.1423855941744652 -1.7387605729016957 266.9140950226027400 -0.3537306756252705 -0.3609223378679628 0.5373054634470612 0.6108776448075988  1.8849495442939610 403.2706977902225300
3.1852348994444726 -1.7030475085211929 266.8700943170679800 -0.3639133736274217 -0.3558898265427841 0.5456239513560482 0.6108776348678884  1.8849493567876745 403.3263962582161100
3.2187172327463243 -1.6742892285135846 266.8426056231057800 -0.3535604449480396 -0.3497038075183091 0.5530514043295092 0.6108776250293958  1.8849491720719733 403.3817646458590500
3.2483431503543101 -1.6719036472856039 266.8328601925429100 -0.4026338888114777 -0.3481358034814015 0.5635220433611209 0.6108776146294365  1.8849489702263365 403.4429726062728600
3.2557892895746137 -1.6567835478385631 266.7994843319734700 -0.4662904865302667 -0.3494599292545472 0.5749341063636565 0.6108776036229203  1.8849487539715415 403.5085632088642500
3.2549270472751557 -1.6269739684444937 266.7619897874087700 -0.3771635111818733 -0.3421698595008211 0.5776856645453005 0.6108775938839083  1.8849485713381937 403.5641165555539400
3.2649917222031299 -1.5887670213830380 266.7141185603828700 -0.3704521633027628 -0.3365266368019202 0.5851098772130675 0.6108775835189554  1.8849483808500893 403.6222343995077600
3.2879337015894561 -1.5395769021353818 266.7033170817466600 -0.3272069786899394 -0.3273071415848374 0.5904284764547334 0.6108775734931239  1.8849482018969914 403.6773065435585900
3.3219757870077520 -1.5051152726791304 266.6564784987332900 -0.2918614013062834 -0.3181462522502292 0.5962111863057650 0.6108775636494351  1.8849480276899517 403.7315466586968000
3.3465087763233745 -1.4631736714553456 266.6242992193118100 -0.3698938838665288 -0.3148548578857294 0.6081860021710861 0.6108775523899342  1.8849478250233629 403.7951285757209200
3.3862859756464241 -1.4292907998089621 266.6018431878938500 -0.3831728485267282 -0.3086687560778877 0.6164885837615974 0.6108775412909631  1.8849476256845739 403.8583635008187100
3.3844651355296840 -1.4208776408851318 266.5682303328197200 -0.2984991923698853 -0.2986769060855933 0.6191475915403857 0.6108775315382006  1.8849474524399585 403.9134132691201600
3.4137464382279070 -1.3973551893791687 266.5385244714507800 -0.3025217136836008 -0.2935865812033580 0.6269865515444368 0.6108775212067242  1.8849472681377093 403.9724598104262400
3.4432435877584888 -1.3481374963844694 266.5172984586790800 -0.3056401472665393 -0.2888381961929482 0.6345286336523247 0.6108775107526194  1.8849470823009240 404.0326556263427200
3.4879304182510835 -1.3069826847483148 266.5023099539558900 -0.1828191583174283 -0.2744297828876738 0.6349904908306699 0.6108775017945197  1.8849469323049441 404.0818835164378700
3.5116384827436358 -1.2932003473530209 266.4790099913756800 -0.2739910875211655 -0.2741773496961514 0.6482727567737729 0.6108774910470280  1.8849467400676982 404.1451576084821800
3.5277058879356176 -1.2705902353277452 266.4187404759621200 -0.2886908711226133 -0.2705030988563134 0.6570511092507099 0.6108774804062881  1.8849465524920002 404.2071643588216100
3.5498112643433681 -1.2525833288366810 266.4196491078124600 -0.3083454007034529 -0.2665223151284487 0.6661017962968300 0.6108774695000704  1.8849463598318832 404.2713020726483300
3.5585773546665771 -1.2302060704099245 266.4015742276117700 -0.2881136268481977 -0.2617668491289477 0.6727429867711710 0.6108774590800506  1.8849461749583711 404.3330113530120100
3.6018345845124973 -1.2068361204128497 266.3782120717457400 -0.2871333188152538 -0.2575024406930922 0.6808022208735634 0.6108774484256199  1.8849459871636773 404.3963591810437500
3.6291195647583701 -1.1689752717549329 266.3636196641020300 -0.2909808962832279 -0.2524021474397404 0.6893322717062025 0.6108774375041427  1.8849457966880772 404.4609930167114800
3.6476135164602730 -1.1670439234409442 266.3211903935669500 -0.2563449635809972 -0.2458837582533435 0.6953442542150566 0.6108774271257109  1.8849456158188684 404.5228552234797200
3.6784422338768006 -1.1618573544722031 266.2808135989039300 -0.1964570192785723 -0.2396014072321700 0.6999628513756255 0.6108774174762646  1.8849454486886932 404.5804365986526800
3.7116021108779655 -1.1585602889180140 266.2535420174889400 -0.2102231354162838 -0.2383277323267463 0.7093556188943129 0.6108774072347898  1.8849452691975570 404.6428189642857100
3.7326500897840211 -1.1334326409285784 266.2088689000617600 -0.1949197049776392 -0.2350043274061504 0.7171305913275287 0.6108773971022925  1.8849450950766218 404.7036120344050700
3.7470669042883191 -1.1078994632328361 266.1832213189134700 -0.1789803500930731 -0.2301346657852443 0.7247984578661800 0.6108773868987866  1.8849449230111681 404.7639613805491200
3.7830119439875403 -1.0855887696293294 266.1351528918239600 -0.2101278480272324 -0.2286453660721024 0.7354833751901078 0.6108773760139882  1.8849447383064084 404.8293659885694100
3.7980322038136407 -1.0812062801677178 266.1211187734124900 -0.1468495428306945 -0.2216812096710022 0.7403911247402928 0.6108773662866299  1.8849445755195513 404.8871504488510600
3.8345335565481808 -1.0661283845657406 266.0840884716402000 -0.2494576902811225 -0.2254736067526685 0.7559881600726115 0.6108773544141759  1.8849443738573275 404.9593960588725800
3.8623081013761293 -1.0288391946609798 266.0272525338013500 -0.2449152290071774 -0.2217086888829258 0.7649767108787733 0.6108773428124278  1.8849441833691176 405.0279325468733900
3.8656547287606364 -0.9981190844034322 266.0117953849692200 -0.2322309508488759 -0.2162277538236043 0.7734661630467472 0.6108773312672530  1.8849439954203935 405.0955647887258200
3.9027119193713253 -0.9673717503931606 265.9885612536028800 -0.3175033948515389 -0.2160264672325880 0.7884762555781377 0.6108773180947298  1.8849437798007518 405.1738851495271700
3.9205845496423288 -0.9541196972970445 265.9518678102856500 -0.1850702655028463 -0.2019243075939000 0.7888417665098599 0.6108773075375945  1.8849436122992884 405.2351338015059800
3.9252656490807993 -0.9093851158765457 265.9157333084298200 -0.1980450878152163 -0.1976532106654598 0.7990197492923592 0.6108772958410573  1.8849434258618540 405.3034364299245500
3.9506429648142363 -0.8766188268429349 265.8596539437870700 -0.1957114718009628 -0.1919645732329618 0.8081385151332272 0.6108772840965892  1.8849432407900073 405.3716849518122000
3.9889000024844781 -0.8335965791229737 265.8417823611386000 -0.2015500974390195 -0.1853917938155749 0.8180164263344161 0.6108772720028638  1.8849430523648834 405.4417674583342000
4.0209336208166988 -0.8292987092544422 265.7859187717332400 -0.1721333872492168 -0.1772319941350837 0.8255205427886848 0.6108772604246940  1.8849428721466384 405.5093263667961300
3.9013802603357806 -1.4319549584854123 256.7210777346333000 -0.1959517837416382 -0.3422725004776190 0.8363107881731233 0.6108772353107929  1.8849426811416536 405.5811171548457400
3.6444948749488568 -2.0227516500898273 247.6785480789577900 -0.1757902724110612 -0.5059234094993675 0.8452538450823369 0.6108771852595953  1.8849424971425877 405.6486520053811700
3.3288379633264973 -2.5702280389500634 238.6468857025244300 -0.1273300324774546 -0.6706065968299633 0.8536745115409549 0.6108771085449247  1.8849423183459455 405.7128360736596700
2.9214033313958256 -3.0389815190835066 229.6065500584753900 -0.0127173990694752 -0.8000744386166617 0.8591815997584575 0.6108770113323777  1.8849421590268327 405.7682776987524000
2.4236110465104801 -3.4551072062039521 220.6044493802861800 0.1639558298334798 -0.8631561815764637 0.8624814465666113 0.6108769053484271  1.8849420317244772 405.8102738443593000
1.9008332424895855 -3.7419586681746448 211.6075760645016100 0.3177508169901259 -0.9316337428921619 0.8684026096998158 0.6108767825285792  1.8849419264661733 405.8432046830353700
1.3302172073914478 -3.9561787673332147 202.6153802791714600 0.4677562754295298 -0.9783343385952135 0.8755887639667112 0.6108766479582390  1.8849418474024180 405.8658550109853400
0.7192926388445639 -4.0755696560748689 193.6048166694693300 0.6073379846192742 -1.0420246088354879 0.8836068934706125 0.6108764959523291  1.8849417931028731 405.8789701474264600
0.0933219849815778 -4.0865293058915881 184.5838602896725100 0.7544473174200614 -1.0534133207180449 0.8914540993233792 0.6108763414791609  1.8849417689951522 405.8809404232488900
-0.5109896233863263 -4.0108608882117265 175.5758015216005700 0.8983124398463392 -1.0189508309366118 0.8997649729491586 0.6108761917822839  1.8849417740607457 405.8728467720633800
-0.4887064769554622 -4.0051019589747012 175.5426794509963900 0.8864808572865107 -0.9224943680537984 0.9158775028917507 0.6108760654921487  1.8849417914930240 405.8630350596852700
-0.4476795593090714 -3.9632543548289965 175.5100715928266800 0.8814289386488455 -0.8872214250550142 0.9276827245059209 0.6108759385922113  1.8849418090505536 405.8557486459845300
-0.4197421144975295 -3.9441629673547709 175.4874100682935100 0.8813225527275930 -0.9306544781888267 0.9361123300346396 0.6108757964859688  1.8849418281936330 405.8495491218835700
-0.3924530443008960 -3.9121912452241494 175.4397563756238900 0.8843209520139469 -1.0096466279488971 0.9424466219621474 0.6108756370925336  1.8849418491580461 405.8439932061605800
-0.3603527132305670 -3.9012056423707442 175.4391350997707400 0.8857925483100458 -1.0599669067431789 0.9477313540342203 0.6108754704483916  1.8849418707952921 405.8394378587804600
-0.3547844705862210 -3.8547701662191152 175.4153746111472000 0.8726909684301648 -0.9365102456015717 0.9535875096430080 0.6108753374839295  1.8849418895790300 405.8365294667521500
-0.3266505880599948 -3.8306288804983240 175.3585582965747800 0.8726810964151690 -0.9999065785197030 0.9577828120513096 0.6108751772689716  1.8849419112656720 405.8333443999000600
-0.3207629719473384 -3.7978435605417360 175.3034425684765800 0.8625259069493003 -0.9206797272913538 0.9626083952205746 0.6108750415714226  1.8849419305899369 405.8311727076393800
-0.2931492256406447 -3.7985816134097785 175.2713620426559900 0.8614456709784314 -0.9554118036356583 0.9664319452175204 0.6108748896755452  1.8849419515868406 405.8291378694494800
-0.2630741539893596 -3.7638944781281873 175.2508855015316800 0.8633428801015262 -1.0234460351367665 0.9700003922923091 0.6108747234566446  1.8849419741403679 405.8272089823158800
-0.2202983549671395 -3.7274073996453021 175.2304289483176400 0.8567977879793541 -1.0019358605495405 0.9739178190023090 0.6108745675341928  1.8849419957337006 405.8263377746519000
-0.1486551007469638 -3.7178994315916980 175.2207351700154200 0.8528370017916493 -1.0112485860136640 0.9775719603626341 0.6108744055912116  1.8849420178215202 405.8267250584766000
