1.0065912085211695 0.9485652094486113 0.9290519340097494 0.0094835066466068 120.0075198222195900 0.0021336064535943 0.6119381561047314  1.8849554023033301 400.8610156556587200 0.0000477218833278  0.0000462828468119 0.0000473846533941 -0.0007961384647056  0.0079912789552123 0.0099460190729298 0.0176919339593591  0.0162674844380273 -0.0162068139939470
1.0051115546136709 0.9500625583526721 0.9293141851691260 0.0088515639428427 120.0094703893494700 0.0035904999049263 0.6119570343579349  1.8849554040636338 400.8632208181309700 0.0000476962387221  0.0000464064081130 0.0000474588589023 -0.0007988262582186  0.0079991798819007 0.0099435278369822 0.0176913493402007  0.0162673330367450 -0.0162071324733412
1.0040518119230997 0.9506226328742460 0.9282971148264544 0.0110527248036859 120.0119454094047300 0.0042413781649271 0.6119759127440293  1.8849554059092946 400.8654328970680500 0.0000475739650806  0.0000466535650429 0.0000476127208819 -0.0007918248069329  0.0080226932841673 0.0099352972222135 0.0176887622928506  0.0162682933426245 -0.0162076389600704
1.0011083785738002 0.9470116006032282 0.9330261453513704 0.0104119559453774 120.0080689478834200 -0.0014498137750991 0.6119947910993696  1.8849554080385689 400.8655776359710800 0.0000475000651983  0.0000467507967915 0.0000476547974355 -0.0007872017062177  0.0080372016819434 0.0099303752894789 0.0176871700986139  0.0162683087054397 -0.0162095047780334
1.0022533449095936 0.9461621892205973 0.9331674103373117 0.0092420149594338 120.0121759847713300 0.0008773143763325 0.6120136697833275  1.8849554098766876 400.8663039983712800 0.0000474174345721  0.0000468455302100 0.0000476819920278 -0.0007837450061830  0.0080511072325105 0.0099257082546028 0.0176857158914619  0.0162684932402361 -0.0162105166158311
1.0048560361438130 0.9454177975387894 0.9327329215995039 0.0102458047752509 120.0159320626830200 0.0017473619202476 0.6120325489049163  1.8849554117383636 400.8668407642920800 0.0000473212235496  0.0000469115750513 0.0000477002550375 -0.0007803373792951  0.0080679674960612 0.0099202125456531 0.0176840063836195  0.0162682431679472 -0.0162126493093840
1.0036014259447716 0.9462625933230902 0.9320996505146068 0.0096347280149852 120.0188896619071500 0.0025704873377321 0.6120514282551607  1.8849554135549487 400.8667050333708100 0.0000471961028525  0.0000470336987097 0.0000477719836263 -0.0007897042258255  0.0081140300863418 0.0099062703339315 0.0176801444639501  0.0162661142212532 -0.0162167040429047
1.0027970257815038 0.9440616167548386 0.9358114179211124 0.0099165035929274 120.0109348223272100 -0.0031471543070256 0.6120703073607221  1.8849554153564712 400.8644848822523800 0.0000471496942291  0.0000470804465004 0.0000477946452667 -0.0007954063987292  0.0081393421484480 0.0098987271964572 0.0176780143608969  0.0162647485467851 -0.0162192823393213
1.0043012433153071 0.9447785931130656 0.9377847369428711 0.0088421367238698 120.0145415999909600 -0.0004580829231410 0.6120891864523332  1.8849554171577869 400.8635397731769100 0.0000471001779287  0.0000471492562387 0.0000477914688303 -0.0008009652786735  0.0081610571752745 0.0098922672345533 0.0176762447195801  0.0162638454171050 -0.0162206305104449
1.0039458850179734 0.9460678898213905 0.9351143917073831 0.0100059295528609 120.0170409698495900 0.0011667811978221 0.6121080657468337  1.8849554188897650 400.8630626476901300 0.0000470322050051  0.0000472057439741 0.0000477867391713 -0.0008035413410918  0.0081825217426924 0.0098857802923340 0.0176743698943143  0.0162631936766233 -0.0162220674001075
1.0041663356374828 0.9479146114396476 0.9380124893176299 0.0120119257576121 120.0179472913591600 0.0040704260162580 0.6121269451375980  1.8849554210785406 400.8633275632910200 0.0000469179172017  0.0000473657461573 0.0000477675077219 -0.0008121956647805  0.0082160004597855 0.0098759492642620 0.0176717560027557  0.0162614921985371 -0.0162252024437152
1.0040441626838885 0.9462619198506177 0.9389960730934617 0.0117847484204085 120.0130212709356800 -0.0014308965000420 0.6121458243517725  1.8849554233288444 400.8632131949962600 0.0000468755845243  0.0000474374633985 0.0000477543596862 -0.0008196467744646  0.0082308274835405 0.0098718157789959 0.0176707995053196  0.0162601619510008 -0.0162272192448311
1.0068342340912966 0.9476511164939282 0.9367555487426280 0.0117293164706225 120.0143681966693400 0.0007571287899152 0.6121647035370256  1.8849554255929173 400.8631174515398400 0.0000468700782500  0.0000475268287352 0.0000477511022541 -0.0008334377919939  0.0082493355385980 0.0098668179363601 0.0176697149719619  0.0162585619318056 -0.0162280965771162
1.0077655474992422 0.9470764133369191 0.9367336899118888 0.0114195743849018 120.0161094093913800 0.0032958962609974 0.6121835827945122  1.8849554278488747 400.8641578899533300 0.0000468420029022  0.0000476165735848 0.0000477312885305 -0.0008423931209281  0.0082649366798968 0.0098625153979200 0.0176687282789322  0.0162574451350741 -0.0162289733600481
1.0066889292699919 0.9448778347390052 0.9352291722065775 0.0115893786682193 120.0172741592292300 0.0065105870203774 0.6122024620830370  1.8849554301361047 400.8664034985165500 0.0000468104167143  0.0000477418968018 0.0000477454065905 -0.0008650166014700  0.0082836812535996 0.0098578723677945 0.0176682136885479  0.0162539801933364 -0.0162328799378728
1.0046859854575476 0.9414484583244808 0.9335756172053583 0.0132106501112102 120.0120203102833900 0.0019390891661884 0.6122213411003060  1.8849554324262856 400.8690783292158200 0.0000467821715163  0.0000477708134433 0.0000477872914451 -0.0008730957813628  0.0082866335033484 0.0098573560396016 0.0176684569423778  0.0162518952392144 -0.0162369059502777
1.0074774484253228 0.9415956771105821 0.9360118642736095 0.0143596065758729 120.0147237744630400 0.0037331989359057 0.6122402203388514  1.8849554350426920 400.8731307677663800 0.0000467621908429  0.0000478131029949 0.0000478088849938 -0.0008845237418060  0.0082864033423611 0.0098578422626417 0.0176691887020926  0.0162496042330199 -0.0162405273968727
1.0087433349777462 0.9424713620076358 0.9337272212356690 0.0130089175129513 120.0159092706542300 0.0061784361670480 0.6122590995185350  1.8849554376238569 400.8769279694136600 0.0000467689998922  0.0000478534003165 0.0000478364010463 -0.0009000778102170  0.0082923473551876 0.0098567019906438 0.0176694362555991  0.0162468868658231 -0.0162441763533203
1.0081502950188244 0.9446434608035472 0.9329973839168276 0.0127201821418735 120.0176726596612900 0.0077001154698566 0.6122779788089651  1.8849554400347179 400.8813424500853000 0.0000467584728380  0.0000479449924217 0.0000479023445506 -0.0009275434502345  0.0082993480267646 0.0098556044920173 0.0176703041108649  0.0162424048373444 -0.0162496317157906
1.0081436814963958 0.9448783099794531 0.9345662666525909 0.0127480339270500 120.0109767165556500 0.0004343535048224 0.6122968577932884  1.8849554424484478 400.8835426486779200 0.0000467563331447  0.0000480283200184 0.0000479397038276 -0.0009407785810954  0.0083075511545671 0.0098536421769342 0.0176702051629243  0.0162408044526318 -0.0162504821130670
1.0077540222328214 0.9444547096862479 0.9338747557456770 0.0137310019243376 120.0126992952833500 0.0017404515645551 0.6123157367171954  1.8849554450241439 400.8850682332156900 0.0000467507956038  0.0000480938806165 0.0000479810128821 -0.0009517939181059  0.0083172620738768 0.0098512361255300 0.0176698425575105  0.0162390821035473 -0.0162524354737621
1.0107578684788379 0.9442776840060402 0.9328381977501895 0.0144479983019045 120.0121925719196600 0.0045572050009264 0.6123346154676591  1.8849554477490442 400.8873593487359700 0.0000467823513217  0.0000481607566005 0.0000480202078836 -0.0009694963206117  0.0083264567611807 0.0098492012198954 0.0176697876884899  0.0162366002490413 -0.0162546331359266
1.0124845412967263 0.9484182461026430 0.9319410577935320 0.0151052329598795 120.0124752700393300 0.0070914397646072 0.6123534940450874  1.8849554506723818 400.8908859086192300 0.0000468391577401  0.0000483257685394 0.0000481071786545 -0.0010007147369508  0.0083381796042211 0.0098467542244252 0.0176700976597571  0.0162326674159667 -0.0162570358478382
1.0118541799074170 0.9437289116917840 0.9344251779001557 0.0150749043061081 120.0070446317086700 0.0000862607048095 0.6123723723358971  1.8849554535473672 400.8930867964978100 0.0000468765940238  0.0000484012637839 0.0000481476541471 -0.0010176020324002  0.0083452207123471 0.0098452484165967 0.0176701590819525  0.0162304270965628 -0.0162586878594952
1.0095834286828558 0.9410450090591427 0.9338451389104433 0.0136442915047465 120.0072106294852900 0.0007100197818145 0.6123912504854803  1.8849554564211539 400.8942274261137300 0.0000469066010585  0.0000484466867986 0.0000481871611431 -0.0010307183032044  0.0083567426135185 0.0098424957713212 0.0176695894242202  0.0162281119071731 -0.0162618526505646
1.0133021714759738 0.9413454909766219 0.9307601295812766 0.0148098976521615 120.0086877753042500 0.0014136975380809 0.6124101285257949  1.8849554591399049 400.8943203210691900 0.0000469415556689  0.0000484799353609 0.0000482353273811 -0.0010438749065970  0.0083731194443322 0.0098384735303499 0.0176685208384146  0.0162257734571120 -0.0162651256411714
1.0127320667889648 0.9403651061630863 0.9265682844364069 0.0152956964292156 120.0100750226467600 0.0033075953306498 0.6124290065816582  1.8849554620062505 400.8940968270708800 0.0000470345609510  0.0000485447058539 0.0000483853661411 -0.0010758295441083  0.0084095856561475 0.0098296166183883 0.0176661985949559  0.0162203254963717 -0.0162724665382773
1.0077558212832092 0.9388143640009117 0.9287478045204176 0.0155602513102335 120.0055787211446300 -0.0010731385324304 0.6124478845582646  1.8849554649865876 400.8941446217639300 0.0000470571782500  0.0000485851036023 0.0000484697922579 -0.0010860346201718  0.0084201736767714 0.0098270814943896 0.0176655817881256  0.0162183073462810 -0.0162757594960005
1.0074230076439830 0.9389077581182382 0.9316543090506436 0.0155958239496874 120.0058863078480000 0.0007950829674388 0.6124667625259997  1.8849554678787528 400.8940496347341300 0.0000470642457195  0.0000486088785986 0.0000485363735999 -0.0010925847343140  0.0084355359631217 0.0098232337939591 0.0176643238031814  0.0162164708096775 -0.0162796688899239
1.0095005714052512 0.9382416238433741 0.9334655987762274 0.0162350027697494 120.0083711107529500 0.0015389174727829 0.6124856405034516  1.8849554709007827 400.8944040692589400 0.0000470697932926  0.0000486389001805 0.0000485896901029 -0.0010989553627934  0.0084492801513454 0.0098198147400039 0.0176632263173357  0.0162146872578223 -0.0162834105913374
1.0157516866914960 0.9388389970151857 0.9328578026995146 0.0146104815136323 120.0090396889158200 0.0036362498949881 0.6125045183738588  1.8849554738166583 400.8951931946992900 0.0000471697973477  0.0000486532779163 0.0000486850100010 -0.0011299389247361  0.0084811620348740 0.0098123474326139 0.0176612944852789  0.0162086769117553 -0.0162929500725262
1.0136787435145211 0.9361649838273500 0.9349101432856416 0.0132768372954365 120.0049033866796900 -0.0011309415942467 0.6125233961384347  1.8849554765326846 400.8953276861781800 0.0000472324493021  0.0000486681897406 0.0000487464578916 -0.0011484907096706  0.0084943699852428 0.0098093792275833 0.0176607398853890  0.0162056355027410 -0.0162968642191695
1.0162542430180548 0.9387506071989071 0.9354096843106359 0.0110128834067836 120.0069507810436100 0.0014708130219827 0.6125422740483959  1.8849554789009615 400.8965544961934000 0.0000473069253088  0.0000486894628344 0.0000487920662006 -0.0011713226942144  0.0085047238182213 0.0098071848522042 0.0176606573084776  0.0162024640167884 -0.0162997099952098
1.0158474747294828 0.9420060075557806 0.9348060767952677 0.0103372048915356 120.0082609714207300 0.0036858312138062 0.6125611521081411  1.8849554809576643 400.8981453178670300 0.0000473776113147  0.0000487200096048 0.0000488259741934 -0.0011933531763503  0.0085147936195433 0.0098050310800940 0.0176605775495673  0.0161996207788402 -0.0163016727952655
1.0187562120168792 0.9415555921240605 0.9338098520690262 0.0103574202569827 120.0090336404995000 0.0052629904828783 0.6125800300555913  1.8849554828991879 400.9007192041740400 0.0000475441581527  0.0000488098295853 0.0000489118060386 -0.0012416538038004  0.0085343466533395 0.0098008836084396 0.0176605729946629  0.0161941034157960 -0.0163035992214491
1.0141974362080293 0.9378496390139545 0.9347470788552119 0.0113223219730073 120.0042173479082200 0.0007312016455246 0.6125989078045496  1.8849554849780430 400.9018135650127300 0.0000476117833083  0.0000488394502126 0.0000489598238437 -0.0012612397460780  0.0085418813456795 0.0097993245733562 0.0176606150514909  0.0161915130357719 -0.0163056106540809
1.0178792523783688 0.9383789455154221 0.9344097735199675 0.0110310357347702 120.0040508125330800 0.0038048307251237 0.6126177854373071  1.8849554871443279 400.9049756168838000 0.0000476935045867  0.0000488642055485 0.0000490108843051 -0.0012828642852923  0.0085461292136459 0.0097986209620349 0.0176610516483385  0.0161886628927011 -0.0163078352775302
1.0202569578575875 0.9387986935635905 0.9348808753961718 0.0124229668134980 120.0049617693651000 0.0058148444686057 0.6126366629636324  1.8849554894417295 400.9092501039481800 0.0000477844077245  0.0000488874043201 0.0000490522255626 -0.0013060556179091  0.0085489684351727 0.0097982913659138 0.0176616862355763  0.0161855383173040 -0.0163103985672649
1.0191788023717974 0.9388355163240250 0.9356083239638725 0.0123789344270986 120.0070252541409700 0.0079513098593559 0.6126555404943058  1.8849554918895997 400.9141992832805400 0.0000479631590047  0.0000489430098440 0.0000491212616891 -0.0013515807318224  0.0085539792870109 0.0097977483739481 0.0176629923393381  0.0161794968496260 -0.0163150230681095
1.0179604558699349 0.9370573074252045 0.9389981056305236 0.0134397679875358 120.0025992139707800 0.0027357580891974 0.6126744179834297  1.8849554943044573 400.9177811194186300 0.0000480499782729  0.0000489760180439 0.0000491495837788 -0.0013750260382352  0.0085562996131962 0.0097975016380892 0.0176637070743174  0.0161764866387177 -0.0163170118935154
1.0164099105579203 0.9367721702483237 0.9378027573200032 0.0123365942472603 120.0047768327199300 0.0052385649212892 0.6126932955293908  1.8849554966177293 400.9226427409983600 0.0000481283354367  0.0000490026335448 0.0000491722022392 -0.0013960004751002  0.0085570742473574 0.0097975880711627 0.0176644725302855  0.0161737427177572 -0.0163189612443043
1.0177005990467041 0.9368661855741930 0.9337065404281408 0.0130708810668835 120.0046363277101400 0.0063041568629397 0.6127121730291156  1.8849554990244295 400.9275767808180700 0.0000482102874387  0.0000490201635619 0.0000492114828255 -0.0014170745044681  0.0085575597285013 0.0097977519553425 0.0176652560207970  0.0161707825977274 -0.0163217226753735
1.0200211290174139 0.9395384520582690 0.9333362321641239 0.0125887147509298 120.0048805057642200 0.0072127948311149 0.6127310503895770  1.8849555014799917 400.9318086696645200 0.0000483802833288  0.0000490817586792 0.0000493131773198 -0.0014590791240995  0.0085651042348478 0.0097964558334928 0.0176661113301377  0.0161652768784398 -0.0163259097390191
1.0164671377878662 0.9379119028159902 0.9359660283102160 0.0119633231428655 119.9988013425554800 0.0027614103010472 0.6127499273190655  1.8849555038822896 400.9350805591612400 0.0000484587238491  0.0000491176839285 0.0000493570974001 -0.0014767306998280  0.0085671710508992 0.0097961609088183 0.0176665435233391  0.0161629801650844 -0.0163275565938724
1.0146582936889066 0.9369583656049371 0.9384658600426759 0.0110894539254369 119.9993530931805700 0.0035697357792210 0.6127688041268496  1.8849555061386780 400.9390378607437200 0.0000485346842278  0.0000491540840339 0.0000493834636928 -0.0014929217766617  0.0085684279224372 0.0097960278897454 0.0176669731833098  0.0161609025552947 -0.0163288662619094
1.0152537007488611 0.9356546242221221 0.9387723651412192 0.0108265518027013 120.0009975276060200 0.0050042989556527 0.6127876809399251  1.8849555081723073 400.9426698583259800 0.0000486030962716  0.0000491827692177 0.0000494180346980 -0.0015073652032798  0.0085720684474297 0.0097953173049701 0.0176670954266344  0.0161590019566776 -0.0163302792323097
1.0132289914333501 0.9359639347011095 0.9389661229829172 0.0102178066464209 120.0002690400530700 0.0069082588758845 0.6128065576766670  1.8849555102110882 400.9464111673291900 0.0000487110061557  0.0000492061499797 0.0000494493281858 -0.0015258387882098  0.0085795691951939 0.0097937960900258 0.0176668640920770  0.0161557550927325 -0.0163347463683361
1.0137798521698052 0.9340806224669082 0.9402811580084105 0.0101904602553815 119.9939075012056100 -0.0012975092416708 0.6128254338293193  1.8849555121097896 400.9475699957594100 0.0000487762973763  0.0000492174488235 0.0000494668518563 -0.0015352280693662  0.0085867803294744 0.0097922349131134 0.0176663485911712  0.0161541811401658 -0.0163367860939882
1.0129228465242359 0.9358137958885231 0.9392347860923068 0.0082465156173682 119.9931062545867200 0.0008683093864269 0.6128443097516531  1.8849555139212704 400.9476726130899900 0.0000488466595741  0.0000492345071269 0.0000494908208260 -0.0015452352116787  0.0085975120265513 0.0097898617063267 0.0176654757879920  0.0161526488368205 -0.0163384887878172
1.0117246269214772 0.9365658228188248 0.9396682701931017 0.0070617557097689 119.9944316112037900 0.0022437076451919 0.6128631854578620  1.8849555153874871 400.9487260436108000 0.0000489048798078  0.0000492452978004 0.0000495095781151 -0.0015508876279631  0.0086042794100996 0.0097883712175336 0.0176648109695348  0.0161516494719490 -0.0163399096859121
1.0128241138412306 0.9356086839801918 0.9374846262460467 0.0047164375624494 119.9966860641253000 0.0050158259418248 0.6128820613022948  1.8849555164484284 400.9500073034950000 0.0000489982119178  0.0000492613750735 0.0000495539341242 -0.0015576313273484  0.0086200404444840 0.0097848607409372 0.0176631115793685  0.0161502773511385 -0.0163423179693914
1.0135426869626509 0.9330078210674134 0.9377609150940045 0.0050993501220458 119.9916291770559300 -0.0009261719694403 0.6129009370621102  1.8849555174409864 400.9503122887930400 0.0000490565089465  0.0000492625434962 0.0000495817752282 -0.0015643720673430  0.0086280678975166 0.0097831021571087 0.0176623854248637  0.0161492181474127 -0.0163437189570174
1.0165746773786237 0.9316234586748182 0.9374630929665208 0.0040815044721413 119.9937731282886900 0.0020626965226145 0.6129198127913141  1.8849555183174829 400.9515191839588500 0.0000491375124319  0.0000492595763127 0.0000496112434652 -0.0015763228462946  0.0086355253228406 0.0097815002638201 0.0176619014570000  0.0161476135021483 -0.0163452159389971
1.0177353728811256 0.9331194457633650 0.9366793081087486 0.0026144181374001 119.9945837230302900 0.0020226875514535 0.6129386886528468  1.8849555188666480 400.9528579491852200 0.0000492216259147  0.0000492484746142 0.0000496480014744 -0.0015896931817988  0.0086424688852911 0.0097800223046267 0.0176615389762573  0.0161458624674069 -0.0163468418896347
1.0186505874089491 0.9323234012379670 0.9381567488793747 0.0025822515342615 119.9942828246213900 0.0036432869002107 0.6129575644099851  1.8849555194590630 400.9531202051404600 0.0000493806010725  0.0000492214002581 0.0000497057484205 -0.0016120218012330  0.0086634432083914 0.0097754840412798 0.0176598913528961  0.0161426478447992 -0.0163505549708486
1.0196911768532786 0.9342208952256486 0.9411781296260080 0.0024521536028485 119.9920671074468900 -0.0022569927000444 0.6129764400007542  1.8849555200218591 400.9521295484922200 0.0000494740777923  0.0000492253243044 0.0000497284212589 -0.0016282499493451  0.0086737478750937 0.0097732603837446 0.0176592982980363  0.0161408047549086 -0.0163513250229660
1.0174849547281111 0.9337712885606115 0.9428287290638557 0.0008500205948243 119.9924785213280500 0.0011612482113367 0.6129953157264138  1.8849555203159214 400.9523252622439000 0.0000495659706236  0.0000492285852232 0.0000497432839503 -0.0016436273030316  0.0086832573075862 0.0097712041331064 0.0176587343134063  0.0161391371595351 -0.0163517539239107
1.0171910777294819 0.9381646273935885 0.9427745657550879 0.0006902645961905 119.9941055113263700 0.0041374294423536 0.6130141915198167  1.8849555203796304 400.9545643727509500 0.0000496447813511  0.0000492282072043 0.0000497549939742 -0.0016556853296863  0.0086872981300004 0.0097703437687267 0.0176586099591756  0.0161378378649729 -0.0163520877043657
1.0168919118982906 0.9380501347953298 0.9395145161173130 0.0014249437544068 119.9946928203281500 0.0059639346674081 0.6130330672753158  1.8849555206641921 400.9576044406176700 0.0000497871158474  0.0000492719785497 0.0000497808403805 -0.0016749332425566  0.0086956284703155 0.0097685166824970 0.0176581173080485  0.0161362168862284 -0.0163508396846234
1.0134459223740484 0.9358203514140361 0.9397619655978887 0.0033656691274758 119.9891629433495000 0.0011291448543820 0.6130519426639941  1.8849555211884417 400.9599748200718600 0.0000498543684760  0.0000493045974512 0.0000498025880463 -0.0016826511635176  0.0086969298070713 0.0097682155745472 0.0176580747490841  0.0161356446793820 -0.0163500435209692
1.0121746002302472 0.9376925381358692 0.9422608512526418 0.0034102981236330 119.9911112494809800 0.0033095861477283 0.6130708180081679  1.8849555217245866 400.9627563067747900 0.0000499137723097  0.0000493253552369 0.0000498223639690 -0.0016886265652625  0.0086993956862824 0.0097676686606966 0.0176578528191143  0.0161351156015284 -0.0163497671498778
1.0118560851795098 0.9381434878972200 0.9411181333931531 0.0036852237096917 119.9924472786490000 0.0041378786047098 0.6130896934060568  1.8849555224249532 400.9661063232183600 0.0000499648751981  0.0000493568524236 0.0000498263153207 -0.0016921060656392  0.0087001026931442 0.0097674882947569 0.0176577123116993  0.0161349469633451 -0.0163489218675479
1.0135368550921988 0.9384235946504124 0.9426445326352582 0.0036061432190225 119.9929167745184800 0.0070060655297316 0.6131085687694844  1.8849555231862312 400.9690067370145800 0.0000500658826268  0.0000494097242042 0.0000498368054994 -0.0016981220805547  0.0087054093634097 0.0097662994199727 0.0176569791457687  0.0161345417700271 -0.0163478655458622
1.0113192437066150 0.9343459736654994 0.9435891958721886 0.0049236945846563 119.9896213760490900 0.0008659917801647 0.6131274441268504  1.8849555239924429 400.9713515049549000 0.0000501223666142  0.0000494290320467 0.0000498406479347 -0.0017036441063416  0.0087083877136420 0.0097656498857229 0.0176566997974583  0.0161339701918408 -0.0163477564853998
1.0124315585359513 0.9338656824247797 0.9431647056324654 0.0044777719684482 119.9917402426321300 0.0025531202456801 0.6131463195432760  1.8849555248962282 400.9731558609696000 0.0000501802953062  0.0000494419242344 0.0000498509041030 -0.0017092045917682  0.0087136837303815 0.0097645175367302 0.0176561826992279  0.0161332812203636 -0.0163481263429889
1.0114721471395640 0.9344219351549469 0.9441996094418501 0.0057794671503408 119.9941709170282600 0.0045464131956280 0.6131651951368350  1.8849555258401960 400.9758711835102100 0.0000502345160929  0.0000494562660587 0.0000498522090189 -0.0017144912405656  0.0087162465517921 0.0097639659427447 0.0176559561265813  0.0161326247392327 -0.0163483873172319
1.0131060648804397 0.9342934134669578 0.9463926798721525 0.0061121383574712 119.9957645964658000 0.0073737114478432 0.6131840708439087  1.8849555270534535 400.9791687640681100 0.0000503258282789  0.0000494681942883 0.0000498370494226 -0.0017209465211234  0.0087211919178853 0.0097629326380960 0.0176553918390614  0.0161313352311787 -0.0163501730492960
1.0107288654250808 0.9333369935119016 0.9465424308498971 0.0064526570410581 119.9908747736380400 0.0001670390784873 0.6132029464100873  1.8849555283028701 400.9810612670816000 0.0000503683618756  0.0000494793174349 0.0000498312550380 -0.0017234273989242  0.0087249688998963 0.0097621397633732 0.0176549378284908  0.0161308339111493 -0.0163508155416436
1.0151987666920852 0.9349328309121698 0.9467845671445020 0.0075029474314308 119.9923557191825300 0.0009146452154979 0.6132218219173573  1.8849555296593810 400.9815945482478700 0.0000504295301812  0.0000494867065860 0.0000498172083970 -0.0017311283488146  0.0087326204100770 0.0097605490271632 0.0176542959764174  0.0161297248127320 -0.0163516699182682
1.0126115154610673 0.9370788441376232 0.9463198797456716 0.0067442012811852 119.9931479215036600 0.0026458419825486 0.6132406975148714  1.8849555309627968 400.9824037191046400 0.0000504896635483  0.0000495018338509 0.0000498038729568 -0.0017385410175922  0.0087400526205734 0.0097589971233364 0.0176536623843285  0.0161287857777583 -0.0163520044630303
1.0129080393713308 0.9380666750378367 0.9448375425099932 0.0076877945199217 119.9952030045313200 0.0046357867263076 0.6132595731342880  1.8849555324943024 400.9834465220110400 0.0000505959551415  0.0000495551355360 0.0000497823784665 -0.0017494274223872  0.0087527826651582 0.0097563313196460 0.0176524543237077  0.0161274951368690 -0.0163518911138154
1.0078035513652670 0.9402351880882479 0.9485168099773214 0.0076961428089065 119.9890741286326200 -0.0003883007847638 0.6132784484875004  1.8849555339545043 400.9844207771024000 0.0000506334150369  0.0000496002091401 0.0000497690070303 -0.0017504778889297  0.0087570497709099 0.0097554140830694 0.0176518734027484  0.0161275815588171 -0.0163507182952213
1.0078444009081524 0.9389770690220763 0.9483954494789807 0.0087559379054998 119.9901488245904900 0.0015627601673216 0.6132973236533150  1.8849555354586063 400.9857903985430300 0.0000506591207365  0.0000496386272925 0.0000497466318454 -0.0017469395211477  0.0087609628821784 0.0097545843055329 0.0176511427236720  0.0161280196142772 -0.0163498862857263
1.0047762376670073 0.9400693731289145 0.9462349594782120 0.0076255424001296 119.9922754543911500 0.0026544637297718 0.6133161988668155  1.8849555370836260 400.9868542625266100 0.0000506867697669  0.0000496738746554 0.0000497314682183 -0.0017443187239070  0.0087657685368101 0.0097535815723052 0.0176503623589815  0.0161282805045704 -0.0163494183481840
1.0069690900437809 0.9424152273945075 0.9460615509608102 0.0082962042586017 119.9931201412399700 0.0049183658919295 0.6133350741701603  1.8849555385486909 400.9877616693860300 0.0000507157351456  0.0000497642362059 0.0000497073849782 -0.0017341006359423  0.0087763430632715 0.0097513722969879 0.0176484982818077  0.0161296911761955 -0.0163471270832088
1.0050447974674099 0.9388417220235004 0.9519780342812227 0.0086606659009966 119.9907202947813800 -0.0016009793395408 0.6133539494569326  1.8849555402593672 400.9873902365896500 0.0000507375640121  0.0000498027242607 0.0000496781250690 -0.0017318995724331  0.0087826367433466 0.0097500813337010 0.0176476084188779  0.0161299531551687 -0.0163463462170245
1.0040818017994400 0.9404756316198868 0.9498134746313482 0.0094241898195353 119.9907644242957000 0.0003608541985025 0.6133728248788374  1.8849555419384190 400.9878101423838100 0.0000507448307007  0.0000498399879670 0.0000496465365328 -0.0017252528341429  0.0087873265269596 0.0097491261511320 0.0176467132477231  0.0161306725303098 -0.0163455360687119
1.0050833434732418 0.9398602692070074 0.9477379034267177 0.0078629901721551 119.9934579075946000 0.0018541739885505 0.6133917002205781  1.8849555435970562 400.9880432726542400 0.0000507556483226  0.0000498835951239 0.0000496259697052 -0.0017192353189345  0.0087939399658478 0.0097477847861207 0.0176456340767762  0.0161313805354771 -0.0163446044601179
1.0047615659958491 0.9384413651453816 0.9524114900386903 0.0086782490416929 119.9971970175198100 0.0038226296897748 0.6134105759296443  1.8849555451738647 400.9886900318874700 0.0000507712411214  0.0000499507683760 0.0000495608997735 -0.0017081781539321  0.0088067270706952 0.0097452266959387 0.0176436343802762  0.0161325526066555 -0.0163431527321197
1.0032202545905153 0.9357162451329296 0.9538477241396021 0.0085308249777842 119.9908478868203300 -0.0026702015176626 0.6134294514270913  1.8849555468468722 400.9873671577896100 0.0000507824473400  0.0000499761791620 0.0000495263045700 -0.0017023551443326  0.0088142652285215 0.0097437398144801 0.0176425021465353  0.0161330384920618 -0.0163429001582438
1.0020351826005889 0.9373546714768943 0.9492748578544331 0.0073457872783026 119.9951004895183400 -0.0012171833865709 0.6134483271671488  1.8849555483200440 400.9866997234523800 0.0000507811691745  0.0000500000666016 0.0000494969369853 -0.0016948864689356  0.0088205048048217 0.0097425190694633 0.0176414676940113  0.0161337353712095 -0.0163425691621364
1.0006072486653281 0.9378532687646087 0.9459793931351336 0.0081414608820291 119.9963555217762900 0.0020175693005844 0.6134672030897453  1.8849555498200852 400.9861439584856800 0.0000507682401321  0.0000500286446072 0.0000494758741216 -0.0016853000864770  0.0088278344305220 0.0097410945902231 0.0176402498623728  0.0161346922855960 -0.0163421319733324
1.0027787226716369 0.9408243783581007 0.9450697766719317 0.0070731345750676 119.9977680359503600 0.0050130863941980 0.6134860790783853  1.8849555513243310 400.9874357092348300 0.0000507484496676  0.0000500992444855 0.0000494523872713 -0.0016683562786883  0.0088364001612534 0.0097394234727502 0.0176385082042840  0.0161365725211749 -0.0163406955129756
1.0024489686971463 0.9394617174891858 0.9464958577536079 0.0080893017783465 119.9957020059557500 -0.0012600359390375 0.6135049550696645  1.8849555528185782 400.9878339868478700 0.0000507521465630  0.0000501357515382 0.0000494392686816 -0.0016645176478729  0.0088410765931030 0.0097385070422437 0.0176377935268221  0.0161370249585322 -0.0163400032609390
1.0041819687026128 0.9416511328931975 0.9480899603445236 0.0097037853215505 119.9973571246148400 0.0019873967181151 0.6135238313435770  1.8849555545115231 400.9889207140803900 0.0000507610317345  0.0000501762726531 0.0000494221259191 -0.0016624918690542  0.0088443956452358 0.0097378486254633 0.0176372932612440  0.0161373209528892 -0.0163391386074232
