-0.0000000264 0.0000000626 0.0000000436 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0111328971 0.0101978368 0.0094446221 0.0077820439 0.0077820441 0.0077820441 0.0005963291 0.0005962993 0.0005962991 0.0000000000 0.0000000000 100.6603676530 0.0000000376 0.0000000376 0.0000000376 0.0000004260 0.0000004260 0.0000004260   66
-0.0000000074 0.0000000616 0.0000000428 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0111158674 0.0100227499 0.0094403840 0.0077870880 0.0077870882 0.0077870881 0.0005877495 0.0005877197 0.0005877195 0.0000000000 0.0000000000 100.6703608032 0.0000000376 0.0000000376 0.0000000376 0.0000004074 0.0000004074 0.0000004074   67
0.0000000051 0.0000000605 0.0000000421 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110993217 0.0099095048 0.0094356023 0.0077922072 0.0077922074 0.0077922074 0.0005794183 0.0005793885 0.0005793883 0.0000000000 0.0000000000 100.6803541566 0.0000000376 0.0000000376 0.0000000376 0.0000003900 0.0000003900 0.0000003900   68
0.0000000222 0.0000000593 0.0000000413 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110823779 0.0097610267 0.0094308480 0.0077974017 0.0077974019 0.0077974018 0.0005713251 0.0005712953 0.0005712951 0.0000000000 0.0000000000 100.6903477046 0.0000000376 0.0000000376 0.0000000376 0.0000003735 0.0000003735 0.0000003735   69
0.0000000273 0.0000000585 0.0000000407 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110682741 0.0097142517 0.0094278119 0.0078026713 0.0078026716 0.0078026715 0.0005634599 0.0005634300 0.0005634298 0.0000000000 0.0000000000 100.7003414387 0.0000000376 0.0000000376 0.0000000376 0.0000003580 0.0000003580 0.0000003580   70
0.0000000484 0.0000000577 0.0000000402 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110560000 0.0095428716 0.0094227504 0.0078080162 0.0078080165 0.0078080164 0.0005558132 0.0005557833 0.0005557830 0.0000000000 0.0000000000 100.7103353511 0.0000000376 0.0000000376 0.0000000376 0.0000003433 0.0000003433 0.0000003433   71
0.0000000667 0.0000000572 0.0000000398 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110454312 0.0093982198 0.0094183212 0.0078134363 0.0078134366 0.0078134365 0.0005483760 0.0005483462 0.0005483459 0.0000000000 0.0000000000 100.7203294342 0.0000000376 0.0000000376 0.0000000376 0.0000003294 0.0000003294 0.0000003294   72
0.0000000711 0.0000000567 0.0000000394 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110351595 0.0093601965 0.0094147762 0.0078189316 0.0078189319 0.0078189318 0.0005411401 0.0005411102 0.0005411099 0.0000000000 0.0000000000 100.7303236812 0.0000000376 0.0000000376 0.0000000376 0.0000003162 0.0000003162 0.0000003162   73
0.0000000469 0.0000000560 0.0000000389 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110233839 0.0095287785 0.0094106631 0.0078245021 0.0078245025 0.0078245024 0.0005340974 0.0005340675 0.0005340672 0.0000000000 0.0000000000 100.7403180853 0.0000000376 0.0000000376 0.0000000376 0.0000003038 0.0000003038 0.0000003038   74
0.0000000693 0.0000000553 0.0000000384 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110123231 0.0093667305 0.0094067753 0.0078301478 0.0078301482 0.0078301481 0.0005272403 0.0005272104 0.0005272101 0.0000000000 0.0000000000 100.7503126403 0.0000000376 0.0000000376 0.0000000376 0.0000002920 0.0000002920 0.0000002920   75
0.0000000719 0.0000000545 0.0000000379 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110009865 0.0093433438 0.0094021169 0.0078358688 0.0078358692 0.0078358691 0.0005205616 0.0005205317 0.0005205314 0.0000000000 0.0000000000 100.7603073402 0.0000000376 0.0000000376 0.0000000376 0.0000002808 0.0000002808 0.0000002808   76
0.0000000875 0.0000000534 0.0000000371 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109879624 0.0092353193 0.0093982933 0.0078416649 0.0078416653 0.0078416652 0.0005140546 0.0005140246 0.0005140243 0.0000000000 0.0000000000 100.7703021793 0.0000000376 0.0000000376 0.0000000376 0.0000002702 0.0000002702 0.0000002702   77
0.0000000823 0.0000000510 0.0000000355 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109670917 0.0092638635 0.0093949684 0.0078475109 0.0078475113 0.0078475366 0.0005076326 0.0005076026 0.0005076825 0.0000000000 0.0000000000 100.7802971523 0.0000000376 0.0000000376 0.0000000376 0.0000002602 0.0000002602 0.0000002602   78
0.0000000617 0.0000000420 0.0000000291 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109063859 0.0093880836 0.0093917891 0.0078532860 0.0078532864 0.0078534832 0.0005009432 0.0005009133 0.0005014996 0.0000000000 0.0000000000 100.7902922540 0.0000000376 0.0000000376 0.0000000376 0.0000002506 0.0000002506 0.0000002506   79
0.0000000710 0.0000000432 0.0000000300 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109096222 0.0093247291 0.0093877389 0.0078588489 0.0078588493 0.0078595050 0.0004936575 0.0004936278 0.0004954699 0.0000000000 0.0000000000 100.8002874797 0.0000000376 0.0000000376 0.0000000376 0.0000002416 0.0000002416 0.0000002415   80
0.0000000898 0.0000000518 0.0000000361 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109556607 0.0092046386 0.0093832749 0.0078640635 0.0078640640 0.0078656020 0.0004855405 0.0004855112 0.0004895878 0.0000000000 0.0000000000 100.8102828245 0.0000000376 0.0000000376 0.0000000376 0.0000002330 0.0000002330 0.0000002328   81
0.0000001021 0.0000000571 0.0000000398 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109816003 0.0091260280 0.0093785242 0.0078688026 0.0078688031 0.0078717743 0.0004764404 0.0004764118 0.0004838480 0.0000000000 0.0000000000 100.8202782842 0.0000000376 0.0000000376 0.0000000376 0.0000002249 0.0000002249 0.0000002246   82
0.0000001078 0.0000000559 0.0000000390 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109721534 0.0090881734 0.0093744479 0.0078729502 0.0078729507 0.0078780217 0.0004662764 0.0004662486 0.0004782454 0.0000000000 0.0000000000 100.8302738543 0.0000000376 0.0000000376 0.0000000376 0.0000002173 0.0000002173 0.0000002167   83
0.0000001162 0.0000000597 0.0000000416 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109888669 0.0090344120 0.0093710360 0.0078764052 0.0078764058 0.0078843444 0.0004550289 0.0004550022 0.0004727753 0.0000000000 0.0000000000 100.8402695306 0.0000000376 0.0000000376 0.0000000376 0.0000002102 0.0000002102 0.0000002092   84
0.0000001236 0.0000000623 0.0000000435 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109994558 0.0089886770 0.0093694542 0.0078790835 0.0078790841 0.0078907423 0.0004427271 0.0004427019 0.0004674330 0.0000000000 0.0000000000 100.8502653091 0.0000000376 0.0000000376 0.0000000376 0.0000002036 0.0000002036 0.0000002021   85
0.0000001305 0.0000000646 0.0000000451 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110082952 0.0089469114 0.0093689865 0.0078809203 0.0078809208 0.0078972154 0.0004294406 0.0004294170 0.0004622141 0.0000000000 0.0000000000 100.8602611858 0.0000000376 0.0000000376 0.0000000376 0.0000001974 0.0000001974 0.0000001953   86
0.0000001370 0.0000000608 0.0000000424 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109871290 0.0089137039 0.0093695400 0.0078818712 0.0078818717 0.0079037637 0.0004152693 0.0004152476 0.0004571146 0.0000000000 0.0000000000 100.8702571569 0.0000000376 0.0000000376 0.0000000376 0.0000001916 0.0000001916 0.0000001888   87
0.0000001441 0.0000000666 0.0000000465 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110105705 0.0088711926 0.0093692111 0.0078824162 0.0078824168 0.0079103872 0.0004014232 0.0004014034 0.0004521303 0.0000000000 0.0000000000 100.8802532188 0.0000000376 0.0000000376 0.0000000376 0.0000001863 0.0000001863 0.0000001826   88
0.0000001519 0.0000000598 0.0000000417 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109752582 0.0088385298 0.0093687078 0.0078830363 0.0078830368 0.0079170860 0.0003888990 0.0003888809 0.0004472575 0.0000000000 0.0000000000 100.8902493680 0.0000000376 0.0000000376 0.0000000376 0.0000001814 0.0000001814 0.0000001766   89
0.0000001604 0.0000000327 0.0000000228 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0108529526 0.0088255147 0.0093684523 0.0078837313 0.0078837318 0.0079238599 0.0003775504 0.0003775338 0.0004424925 0.0000000000 0.0000000000 100.9002456012 0.0000000376 0.0000000376 0.0000000376 0.0000001767 0.0000001767 0.0000001709   90
0.0000001694 0.0000000181 0.0000000126 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0107854793 0.0088003509 0.0093680453 0.0078845013 0.0078845019 0.0079307091 0.0003672514 0.0003672363 0.0004378317 0.0000000000 0.0000000000 100.9102419153 0.0000000376 0.0000000376 0.0000000376 0.0000001724 0.0000001724 0.0000001655   91
0.0000001787 0.0000000243 0.0000000169 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0108006981 0.0087522417 0.0093676456 0.0078853460 0.0078853465 0.0079376334 0.0003578923 0.0003578785 0.0004332720 0.0000000000 0.0000000000 100.9202383074 0.0000000376 0.0000000376 0.0000000376 0.0000001683 0.0000001683 0.0000001603   92
0.0000001882 0.0000000791 0.0000000553 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0110001507 0.0086444219 0.0093669297 0.0078862655 0.0078862661 0.0079446330 0.0003493787 0.0003493662 0.0004288100 0.0000000000 0.0000000000 100.9302347746 0.0000000376 0.0000000376 0.0000000376 0.0000001644 0.0000001644 0.0000001553   93
0.0000001987 0.0000000680 0.0000000476 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109471404 0.0086161392 0.0093680155 0.0078872601 0.0078872606 0.0079517078 0.0003416280 0.0003416165 0.0004244427 0.0000000000 0.0000000000 100.9402313142 0.0000000376 0.0000000376 0.0000000376 0.0000001607 0.0000001607 0.0000001505   94
0.0000002100 0.0000000401 0.0000000281 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0108340276 0.0086096688 0.0093689319 0.0078883298 0.0078883303 0.0079588578 0.0003345672 0.0003345568 0.0004201672 0.0000000000 0.0000000000 100.9502279236 0.0000000376 0.0000000376 0.0000000376 0.0000001572 0.0000001572 0.0000001460   95
0.0000002218 0.0000000334 0.0000000234 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0107957679 0.0085746298 0.0093694008 0.0078894745 0.0078894750 0.0079660830 0.0003281317 0.0003281222 0.0004159806 0.0000000000 0.0000000000 100.9602246003 0.0000000376 0.0000000376 0.0000000376 0.0000001539 0.0000001539 0.0000001416   96
0.0000002341 0.0000000301 0.0000000211 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0107680206 0.0085348830 0.0093702115 0.0078906941 0.0078906946 0.0079733834 0.0003222636 0.0003222550 0.0004118802 0.0000000000 0.0000000000 100.9702213420 0.0000000376 0.0000000376 0.0000000376 0.0000001507 0.0000001507 0.0000001374   97
0.0000002471 -0.0000000033 -0.0000000022 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0106420412 0.0085395973 0.0093718853 0.0078919885 0.0078919889 0.0079807591 0.0003169119 0.0003169042 0.0004078634 0.0000000000 0.0000000000 100.9802181465 0.0000000376 0.0000000376 0.0000000376 0.0000001476 0.0000001476 0.0000001333   98
0.0000002604 0.0000000164 0.0000000116 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0106837059 0.0084641766 0.0093725813 0.0078933577 0.0078933581 0.0079882099 0.0003120310 0.0003120240 0.0004039277 0.0000000000 0.0000000000 100.9902150116 0.0000000376 0.0000000376 0.0000000376 0.0000001447 0.0000001447 0.0000001294   99
0.0000002743 0.0000000071 0.0000000051 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0106342810 0.0084334899 0.0093738501 0.0078948019 0.0078948023 0.0079957360 0.0003075797 0.0003075735 0.0004000708 0.0000000000 0.0000000000 101.0002119353 0.0000000376 0.0000000376 0.0000000376 0.0000001419 0.0000001419 0.0000001257  100
0.0000002889 0.0000000126 0.0000000090 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0106270506 0.0083784087 0.0093748906 0.0078963211 0.0078963215 0.0080033373 0.0003035213 0.0003035158 0.0003962903 0.0000000000 0.0000000000 101.0102089156 0.0000000376 0.0000000376 0.0000000376 0.0000001392 0.0000001392 0.0000001221  101
0.0000003042 0.0000000106 0.0000000076 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0105962932 0.0083348707 0.0093750666 0.0078979154 0.0078979157 0.0080110137 0.0002998221 0.0002998173 0.0003925840 0.0000000000 0.0000000000 101.0202059507 0.0000000376 0.0000000376 0.0000000376 0.0000001366 0.0000001366 0.0000001187  102
0.0000003198 0.0000000172 0.0000000123 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0105882977 0.0082772244 0.0093758070 0.0078995846 0.0078995850 0.0080187654 0.0002964515 0.0002964473 0.0003889498 0.0000000000 0.0000000000 101.0302030389 0.0000000376 0.0000000376 0.0000000376 0.0000001340 0.0000001340 0.0000001154  103
0.0000003360 0.0000000008 0.0000000008 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0105168279 0.0082596222 0.0093770639 0.0079013287 0.0079013290 0.0080265923 0.0002933816 0.0002933779 0.0003853856 0.0000000000 0.0000000000 101.0402001784 0.0000000376 0.0000000376 0.0000000376 0.0000001316 0.0000001316 0.0000001122  104
0.0000003526 -0.0000000060 -0.0000000038 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0104703635 0.0082254021 0.0093779934 0.0079031477 0.0079031480 0.0080344945 0.0002905871 0.0002905840 0.0003818895 0.0000000000 0.0000000000 101.0501973675 0.0000000376 0.0000000376 0.0000000376 0.0000001292 0.0000001292 0.0000001091  105
0.0000003696 0.0000000004 0.0000000006 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0104557280 0.0081678247 0.0093790210 0.0079050417 0.0079050419 0.0080424718 0.0002880451 0.0002880425 0.0003784596 0.0000000000 0.0000000000 101.0601946046 0.0000000376 0.0000000376 0.0000000376 0.0000001269 0.0000001269 0.0000001061  106
0.0000003872 -0.0000000100 -0.0000000066 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0103983418 0.0081410092 0.0093801553 0.0079070106 0.0079070108 0.0080505243 0.0002857342 0.0002857320 0.0003750939 0.0000000000 0.0000000000 101.0701918883 0.0000000376 0.0000000376 0.0000000376 0.0000001246 0.0000001246 0.0000001033  107
0.0000004050 -0.0000000226 -0.0000000153 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0103355721 0.0081191222 0.0093818434 0.0079090543 0.0079090545 0.0080586521 0.0002836346 0.0002836329 0.0003717909 0.0000000000 0.0000000000 101.0801892173 0.0000000376 0.0000000376 0.0000000376 0.0000001224 0.0000001224 0.0000001006  108
0.0000004231 -0.0000000436 -0.0000000300 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0102533966 0.0081140824 0.0093843634 0.0079111727 0.0079111729 0.0080668550 0.0002817284 0.0002817272 0.0003685487 0.0000000000 0.0000000000 101.0901865903 0.0000000376 0.0000000376 0.0000000376 0.0000001203 0.0000001203 0.0000000979  109
0.0000004415 -0.0000000806 -0.0000000558 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0101357165 0.0081407375 0.0093870899 0.0079133659 0.0079133661 0.0080751332 0.0002799992 0.0002799983 0.0003653657 0.0000000000 0.0000000000 101.1001840058 0.0000000376 0.0000000376 0.0000000376 0.0000001182 0.0000001182 0.0000000954  110
0.0000004601 -0.0000001018 -0.0000000706 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0100537288 0.0081384498 0.0093884478 0.0079156342 0.0079156343 0.0080834866 0.0002784317 0.0002784312 0.0003622404 0.0000000000 0.0000000000 101.1101814626 0.0000000376 0.0000000376 0.0000000376 0.0000001161 0.0000001161 0.0000000929  111
0.0000004789 -0.0000001144 -0.0000000793 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0099904777 0.0081203965 0.0093888977 0.0079179773 0.0079179774 0.0080919151 0.0002770119 0.0002770117 0.0003591712 0.0000000000 0.0000000000 101.1201789594 0.0000000376 0.0000000376 0.0000000376 0.0000001141 0.0000001141 0.0000000905  112
0.0000004977 -0.0000001006 -0.0000000696 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0099816016 0.0080518521 0.0093885800 0.0079203954 0.0079203954 0.0081004189 0.0002757265 0.0002757267 0.0003561567 0.0000000000 0.0000000000 101.1301764953 0.0000000376 0.0000000376 0.0000000376 0.0000001121 0.0000001121 0.0000000882  113
0.0000005168 -0.0000001214 -0.0000000841 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0099019618 0.0080521886 0.0093880237 0.0079228882 0.0079228881 0.0081089979 0.0002745633 0.0002745637 0.0003531954 0.0000000000 0.0000000000 101.1401740692 0.0000000376 0.0000000376 0.0000000376 0.0000001102 0.0000001102 0.0000000860  114
0.0000005361 -0.0000001156 -0.0000000800 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0098743669 0.0080004211 0.0093867338 0.0079254558 0.0079254557 0.0081176522 0.0002735110 0.0002735117 0.0003502859 0.0000000000 0.0000000000 101.1501716800 0.0000000376 0.0000000376 0.0000000376 0.0000001083 0.0000001083 0.0000000839  115
0.0000005559 -0.0000001205 -0.0000000834 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0098251909 0.0079702691 0.0093860101 0.0079280983 0.0079280982 0.0081263816 0.0002725595 0.0002725605 0.0003474270 0.0000000000 0.0000000000 101.1601693266 0.0000000376 0.0000000376 0.0000000376 0.0000001065 0.0000001065 0.0000000818  116
0.0000005758 -0.0000001140 -0.0000000788 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0097964555 0.0079179772 0.0093848453 0.0079308157 0.0079308155 0.0081351862 0.0002716989 0.0002717001 0.0003446174 0.0000000000 0.0000000000 101.1701670083 0.0000000376 0.0000000376 0.0000000376 0.0000001047 0.0000001047 0.0000000798  117
0.0000005958 -0.0000001067 -0.0000000735 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0097684658 0.0078645936 0.0093842392 0.0079336079 0.0079336077 0.0081440661 0.0002709202 0.0002709216 0.0003418558 0.0000000000 0.0000000000 101.1801647240 0.0000000376 0.0000000376 0.0000000376 0.0000001029 0.0000001029 0.0000000779  118
0.0000006162 -0.0000001318 -0.0000000911 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0096827456 0.0078781632 0.0093847806 0.0079364747 0.0079364744 0.0081530211 0.0002702148 0.0002702165 0.0003391410 0.0000000000 0.0000000000 101.1901624730 0.0000000376 0.0000000376 0.0000000376 0.0000001011 0.0000001011 0.0000000760  119
0.0000006369 -0.0000001394 -0.0000000963 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0096272907 0.0078562662 0.0093852834 0.0079394163 0.0079394160 0.0081620514 0.0002695754 0.0002695773 0.0003364719 0.0000000000 0.0000000000 101.2001602544 0.0000000376 0.0000000376 0.0000000376 0.0000000994 0.0000000994 0.0000000742  120
0.0000006576 -0.0000001295 -0.0000000893 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0096002716 0.0077994299 0.0093858130 0.0079424331 0.0079424327 0.0081711569 0.0002689949 0.0002689969 0.0003338474 0.0000000000 0.0000000000 101.2101580675 0.0000000376 0.0000000376 0.0000000376 0.0000000977 0.0000000977 0.0000000725  121
0.0000006788 -0.0000001391 -0.0000000959 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0095407350 0.0077828460 0.0093866898 0.0079455249 0.0079455244 0.0081803375 0.0002684665 0.0002684687 0.0003312663 0.0000000000 0.0000000000 101.2201559116 0.0000000376 0.0000000376 0.0000000376 0.0000000961 0.0000000961 0.0000000708  122
0.0000007003 -0.0000001755 -0.0000001213 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0094392227 0.0078227713 0.0093877757 0.0079486917 0.0079486911 0.0081895934 0.0002679841 0.0002679865 0.0003287277 0.0000000000 0.0000000000 101.2301537858 0.0000000376 0.0000000376 0.0000000376 0.0000000944 0.0000000944 0.0000000691  123
0.0000007216 -0.0000001958 -0.0000001354 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0093638951 0.0078301255 0.0093881714 0.0079519333 0.0079519327 0.0081989245 0.0002675418 0.0002675443 0.0003262304 0.0000000000 0.0000000000 101.2401516896 0.0000000376 0.0000000376 0.0000000376 0.0000000928 0.0000000928 0.0000000676  124
0.0000007428 -0.0000001912 -0.0000001321 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0093260114 0.0077872461 0.0093882194 0.0079552496 0.0079552490 0.0082083308 0.0002671343 0.0002671369 0.0003237736 0.0000000000 0.0000000000 101.2501496222 0.0000000376 0.0000000376 0.0000000376 0.0000000913 0.0000000913 0.0000000660  125
0.0000007639 -0.0000001938 -0.0000001338 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0092778061 0.0077599653 0.0093883089 0.0079586410 0.0079586403 0.0082178123 0.0002667568 0.0002667595 0.0003213562 0.0000000000 0.0000000000 101.2601475831 0.0000000376 0.0000000376 0.0000000376 0.0000000897 0.0000000897 0.0000000645  126
0.0000007851 -0.0000002180 -0.0000001507 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0091995712 0.0077786957 0.0093885971 0.0079621072 0.0079621064 0.0082273691 0.0002664048 0.0002664075 0.0003189774 0.0000000000 0.0000000000 101.2701455716 0.0000000376 0.0000000376 0.0000000376 0.0000000882 0.0000000882 0.0000000631  127
0.0000008060 -0.0000002266 -0.0000001565 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0091440519 0.0077660026 0.0093887867 0.0079656480 0.0079656471 0.0082370010 0.0002660738 0.0002660767 0.0003166363 0.0000000000 0.0000000000 101.2801435872 0.0000000376 0.0000000376 0.0000000376 0.0000000867 0.0000000867 0.0000000617  128
0.0000008265 -0.0000002304 -0.0000001591 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0090956515 0.0077446447 0.0093889777 0.0079692637 0.0079692627 0.0082467081 0.0002657604 0.0002657633 0.0003143319 0.0000000000 0.0000000000 101.2901416293 0.0000000376 0.0000000376 0.0000000376 0.0000000852 0.0000000852 0.0000000603  129
0.0000008470 -0.0000002468 -0.0000001705 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0090313748 0.0077503637 0.0093898905 0.0079729540 0.0079729530 0.0082564905 0.0002654608 0.0002654638 0.0003120635 0.0000000000 0.0000000000 101.3001396973 0.0000000376 0.0000000376 0.0000000376 0.0000000837 0.0000000837 0.0000000590  130
